tokenId,plotId,color,level,grade,grade type,grade value,age,owner
70123,159,9,2,67667624,4,558760,534051,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70124,159,2,1,17272300,1,495084,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70125,159,9,1,17244220,1,467004,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70126,160,2,1,67343526,4,234662,534051,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70127,160,2,2,51093429,3,761781,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70128,160,10,1,34528927,2,974495,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70129,161,1,2,17700921,1,923705,0,0x2643796cB6B4e715140f09C352Ea26AFff1a7d93
70130,161,1,1,34349161,2,794729,0,0x2643796cB6B4e715140f09C352Ea26AFff1a7d93
70131,161,9,1,67327974,4,219110,534048,0x2643796cB6B4e715140f09C352Ea26AFff1a7d93
70132,162,1,1,67545153,4,436289,534044,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70133,162,10,2,16941470,1,164254,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70134,162,2,1,17104193,1,326977,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70135,163,9,1,34375351,2,820919,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70136,163,2,2,67269853,4,160989,534044,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70137,163,2,1,17187809,1,410593,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70138,164,2,1,33983754,2,429322,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70139,164,1,2,67681928,4,573064,534044,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70140,164,9,1,34494009,2,939577,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70141,165,9,2,33919098,2,364666,0,0x983961F34fC4cFC5EAfec371CDBA9d56fF8C1935
70142,165,2,1,67986574,4,877710,534044,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70143,165,1,1,34480772,2,926340,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70144,166,1,2,67652827,4,543963,534044,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70145,166,10,1,17414173,1,636957,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70146,166,2,1,33732150,2,177718,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70147,166,9,1,33854240,2,299808,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70148,167,2,1,50478787,3,147139,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70149,167,2,2,67971509,4,862645,534044,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70150,167,1,1,17404486,1,627270,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70151,168,2,2,67143552,4,34688,534044,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70152,168,2,1,17241759,1,464543,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70153,168,10,1,33593007,2,38575,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70154,169,1,1,67630211,4,521347,534044,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70155,169,9,2,34320802,2,766370,0,0x983961F34fC4cFC5EAfec371CDBA9d56fF8C1935
70156,169,9,1,33926800,2,372368,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70157,170,1,2,67971618,4,862754,534044,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70158,170,9,1,17076500,1,299284,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70159,170,1,1,17189375,1,412159,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70160,171,10,1,50378679,3,47031,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70161,171,10,2,67275174,4,166310,534044,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70162,171,10,1,34045026,2,490594,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70163,172,2,2,67618380,4,509516,534044,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70164,172,10,1,50505749,3,174101,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70165,172,1,1,17263017,1,485801,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70166,173,2,2,17452239,1,675023,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70167,173,2,1,67902809,4,793945,534013,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70168,173,2,1,34257446,2,703014,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70169,174,2,2,33730395,2,175963,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70170,174,1,1,67846826,4,737962,534013,0xF2c74f54Bda3a08A65fC83cd3bCC6dF0d1d7F046
70171,174,10,1,34446801,2,892369,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70172,175,2,1,33662438,2,108006,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70173,175,1,2,67924118,4,815254,534013,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70174,175,10,1,17309148,1,531932,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70175,176,2,2,67307055,4,198191,534013,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70176,176,2,1,34208077,2,653645,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70177,176,2,1,50381440,3,49792,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70178,177,10,1,34169615,2,615183,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70179,177,1,1,16961070,1,183854,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70180,177,1,2,67588731,4,479867,534013,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70181,177,1,1,17195569,1,418353,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70182,178,2,1,51102367,3,770719,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70183,178,1,2,67201436,4,92572,534013,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70184,178,9,1,34060551,2,506119,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70185,179,10,2,67814215,4,705351,534013,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
