tokenId,color,level,grade,grade type,grade value,age,owner
69890,1,1,67271533,4,162669,532976,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69891,10,2,34457445,2,903013,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69892,1,1,16996414,1,219198,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69893,9,1,33711772,2,157340,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69894,1,2,16873635,1,96419,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69895,10,1,67675428,4,566564,532976,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69896,10,1,34119175,2,564743,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69897,9,1,68018545,4,909681,532976,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69898,10,2,51285775,3,954127,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69899,9,1,17509880,1,732664,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69900,1,2,67170320,4,61456,532976,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69901,9,1,17406825,1,629609,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69902,9,1,17368475,1,591259,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69903,10,1,67656333,4,547469,532976,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69904,10,2,17581189,1,803973,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69905,2,1,16870335,1,93119,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69906,9,2,16903788,1,126572,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69907,10,1,67327707,4,218843,532976,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69908,1,1,17162621,1,385405,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69909,1,2,67140080,4,31216,532976,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69910,9,1,33656144,2,101712,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69911,2,1,17045691,1,268475,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69912,9,2,67321198,4,212334,532976,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69913,10,1,16806104,1,28888,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69914,2,1,17404336,1,627120,0,0xe66338c67B82fcaa0Ac4c8369c74C2B4EC5a0bAd
69915,2,3,17682718,1,905502,0,0x60D38778ADbBeeAc88f741B833cbB9877228EEa0
69916,1,3,67967728,4,858864,532976,0x60D38778ADbBeeAc88f741B833cbB9877228EEa0
69917,2,2,17365672,1,588456,0,0x60D38778ADbBeeAc88f741B833cbB9877228EEa0
69918,2,1,68093331,4,984467,532973,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69919,10,2,50691970,3,360322,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69920,2,1,17389239,1,612023,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69921,10,1,67276625,4,167761,532973,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69922,1,2,17706710,1,929494,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69923,9,1,34526017,2,971585,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69924,1,1,67891383,4,782519,532973,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69925,9,2,34452955,2,898523,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69926,2,1,34174061,2,619629,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69927,9,2,67712383,4,603519,532973,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69928,10,1,17740494,1,963278,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69929,9,1,17276730,1,499514,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69930,2,1,17649333,1,872117,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69931,2,1,50963371,3,631723,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69932,9,2,67896165,4,787301,532973,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69933,1,1,16913790,1,136574,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69934,9,1,67380303,4,271439,532973,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69935,9,2,16911644,1,134428,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69936,1,1,17165798,1,388582,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69937,9,1,68016047,4,907183,532973,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69938,2,2,16871827,1,94611,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69939,1,1,34215368,2,660936,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69940,9,2,17366047,1,588831,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69941,2,1,67859662,4,750798,532973,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69942,9,1,33999867,2,445435,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69943,10,2,17520147,1,742931,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69944,9,1,67974475,4,865611,532973,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69945,9,1,17021293,1,244077,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69946,10,2,34433926,2,879494,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69947,2,1,67903124,4,794260,532973,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69948,9,1,17075088,1,297872,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69949,1,1,34141554,2,587122,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69950,2,2,67491464,4,382600,532973,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69951,10,1,50718310,3,386662,0,0x6F69F79cEA418024b9E0acfD18bD8DE26f9BBE39
69952,10,1,67579718,4,470854,532968,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69953,1,2,17336556,1,559340,0,0x3390a73ad9D40F7A2f4B5e5dEAf10be88BCdE0D7
69954,2,1,16975416,1,198200,0,0x20CA0D6FE51d06946f5cC90F9F4f297D398dD6DB
69955,1,2,67746247,4,637383,532968,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69956,10,1,17297914,1,520698,0,0x9100eCfb5afc2083be86FDFb1974B19E33d95F0d
69957,1,1,33661502,2,107070,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69958,2,1,67346864,4,238000,532968,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69959,9,2,33938315,2,383883,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69960,2,1,17239323,1,462107,0,0xAbe648928A8d5B1D943d5d237De71BB2A0C2794c
69961,9,1,67910669,4,801805,532968,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69962,9,2,33950939,2,396507,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69963,10,1,17006462,1,229246,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
69964,9,1,17500659,1,723443,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69965,2,1,50427267,3,95619,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69966,1,2,68086983,4,978119,532968,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69967,2,1,33599008,2,44576,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69968,1,2,17461325,1,684109,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69969,2,1,67962126,4,853262,532968,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69970,10,1,17215677,1,438461,0,0x6aF8C99Bbc553E2252F8969F97F6b327dfc88496
69971,2,1,17723920,1,946704,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69972,10,2,67470581,4,361717,532968,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69973,9,1,33629939,2,75507,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69974,10,2,67353063,4,244199,532968,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69975,9,1,17574393,1,797177,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69976,1,1,33556931,2,2499,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69977,10,1,34362794,2,808362,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69978,2,2,67224875,4,116011,532968,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69979,9,1,17293098,1,515882,0,0x56f6bf6B793713C050Fd02147a45b563Bb4D8eFa
69980,2,2,17134855,1,357639,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69981,1,1,67740164,4,631300,532968,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69982,10,1,17390870,1,613654,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69983,1,2,67628156,4,519292,532968,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69984,2,1,50507811,3,176163,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
69985,1,1,17372724,1,595508,0,0x75298D6Fd0757DaDcfE18a106023efa195F741e6
69986,10,1,67347991,4,239127,532965,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
69987,1,2,34199860,2,645428,0,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
69988,9,1,16895104,1,117888,0,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
69989,9,2,67209239,4,100375,532965,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
69990,10,1,34109163,2,554731,0,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
69991,2,1,17396114,1,618898,0,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
69992,2,1,33726373,2,171941,0,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
69993,10,2,68067084,4,958220,532965,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
69994,2,1,17206040,1,428824,0,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
69995,1,2,51263696,3,932048,0,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
69996,1,1,67427045,4,318181,532965,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
69997,9,1,33581921,2,27489,0,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
69998,9,1,67690700,4,581836,532965,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
69999,2,2,34284700,2,730268,0,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
70000,1,1,34469910,2,915478,0,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
70001,2,1,17449078,1,671862,0,0xefD6Ebe8B1f1Fad587A01e2DB7bD1b38bb63149c
70002,9,2,16861088,1,83872,0,0x5dc4561125fcaC2030d07301c50153cFe624391B
70003,10,1,67839313,4,730449,532964,0x5dc4561125fcaC2030d07301c50153cFe624391B
70004,2,1,17739712,1,962496,0,0x5dc4561125fcaC2030d07301c50153cFe624391B
70005,10,1,68027165,4,918301,532964,0x5dc4561125fcaC2030d07301c50153cFe624391B
70006,9,2,34050684,2,496252,0,0x5dc4561125fcaC2030d07301c50153cFe624391B
70007,1,1,34157336,2,602904,0,0x5dc4561125fcaC2030d07301c50153cFe624391B
70008,2,2,16986203,1,208987,0,0x5dc4561125fcaC2030d07301c50153cFe624391B
70009,10,1,67452281,4,343417,532964,0x5dc4561125fcaC2030d07301c50153cFe624391B
70010,1,1,17598849,1,821633,0,0x5dc4561125fcaC2030d07301c50153cFe624391B
70011,2,1,17573411,1,796195,0,0x5dc4561125fcaC2030d07301c50153cFe624391B
70012,9,2,67589538,4,480674,532964,0x5dc4561125fcaC2030d07301c50153cFe624391B
70013,9,1,16795164,1,17948,0,0x5dc4561125fcaC2030d07301c50153cFe624391B
70014,1,1,17482500,1,705284,0,0x5dc4561125fcaC2030d07301c50153cFe624391B
70015,9,1,17266540,1,489324,0,0x5dc4561125fcaC2030d07301c50153cFe624391B
70016,10,2,67491926,4,383062,532964,0x5dc4561125fcaC2030d07301c50153cFe624391B
70017,1,1,17067587,1,290371,0,0x5dc4561125fcaC2030d07301c50153cFe624391B
70018,1,1,68056449,4,947585,532963,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70019,2,2,34367337,2,812905,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70020,2,1,34190077,2,635645,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70021,1,2,67797781,4,688917,532963,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70022,1,1,16815062,1,37846,0,0x56f6bf6B793713C050Fd02147a45b563Bb4D8eFa
70023,2,1,17031057,1,253841,0,0x56f6bf6B793713C050Fd02147a45b563Bb4D8eFa
70024,10,1,68054275,4,945411,532963,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70025,10,2,17193788,1,416572,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70026,9,1,17401770,1,624554,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70027,1,2,34015689,2,461257,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70028,9,1,67433559,4,324695,532963,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70029,2,1,33614877,2,60445,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70030,9,1,33887759,2,333327,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70031,1,1,34308207,2,753775,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70032,2,2,68086663,4,977799,532963,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70033,2,1,33739118,2,184686,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70034,10,1,17232242,1,455026,0,0x56f6bf6B793713C050Fd02147a45b563Bb4D8eFa
70035,10,2,67724901,4,616037,532963,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70036,10,1,17579716,1,802500,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70037,9,2,34416097,2,861665,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70038,9,1,67946366,4,837502,532963,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70039,2,1,17121570,1,344354,0,0xFEfBdC19a0d855a8b9bBf79144BC32Cc7EedA019
70040,1,1,67669940,4,561076,532963,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70041,9,2,33905546,2,351114,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70042,1,1,34264723,2,710291,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70043,2,2,17638235,1,861019,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70044,1,1,67323137,4,214273,532963,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70045,10,1,16954093,1,176877,0,0x56f6bf6B793713C050Fd02147a45b563Bb4D8eFa
70046,1,1,51298123,3,966475,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70047,1,2,67539918,4,431054,532963,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70048,1,1,34464917,2,910485,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70049,1,2,34256984,2,702552,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70050,1,1,67545590,4,436726,532963,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70051,2,1,33628795,2,74363,0,0xAeC539A116fa75E8BdcF016D3C146a25bC1af93b
70052,10,2,33614704,2,60272,0,0x02E4f0ED407e86d7fb8B2e3f1A295b68F29b19E5
70053,2,1,67498634,4,389770,532961,0x02E4f0ED407e86d7fb8B2e3f1A295b68F29b19E5
70054,2,1,33858390,2,303958,0,0x02E4f0ED407e86d7fb8B2e3f1A295b68F29b19E5
70055,9,1,67278221,4,169357,532949,0xae17e79318Ee18d2b9CA78937E1581D0e0BC92cE
70056,10,2,17002236,1,225020,0,0xae17e79318Ee18d2b9CA78937E1581D0e0BC92cE
70057,9,1,17037103,1,259887,0,0xae17e79318Ee18d2b9CA78937E1581D0e0BC92cE
70058,9,1,17211292,1,434076,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70059,1,2,84564848,5,678768,532940,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70060,2,1,17081688,1,304472,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70061,9,1,67756834,4,647970,532940,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70062,10,2,34207679,2,653247,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70063,2,1,33820461,2,266029,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70064,1,2,67136352,4,27488,532940,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70065,2,1,33646266,2,91834,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70066,1,1,33613936,2,59504,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70067,10,1,67165901,4,57037,532940,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70068,9,2,34530620,2,976188,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70069,1,1,51151634,3,819986,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70070,10,1,67565294,4,456430,532940,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70071,10,1,17675315,1,898099,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70072,2,2,17585465,1,808249,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70073,2,1,17316183,1,538967,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70074,9,2,67153492,4,44628,532940,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70075,2,1,34171882,2,617450,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70076,10,1,17545505,1,768289,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70077,1,2,67341352,4,232488,532940,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70078,2,1,34145706,2,591274,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70079,1,1,34205232,2,650800,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70080,10,1,67571609,4,462745,532940,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70081,2,2,50880248,3,548600,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70082,1,1,33820788,2,266356,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70083,2,2,67364945,4,256081,532940,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70084,10,1,17138807,1,361591,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70085,9,1,16968322,1,191106,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70086,2,1,67782696,4,673832,532940,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70087,9,2,17583443,1,806227,0,0x445ba6F9f553872Fa9cDC14F5c0639365b39C140
70088,2,1,17325143,1,547927,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70089,2,2,34352095,2,797663,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70090,1,1,67598886,4,490022,532940,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70091,1,1,33689378,2,134946,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70092,9,1,17400392,1,623176,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70093,10,2,34166867,2,612435,0,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70094,2,1,67197796,4,88932,532936,0xAa4812EAd3c0E009995FdbcbbEE9211EeAeb42FB
70095,1,1,34117370,2,562938,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70096,1,2,67695953,4,587089,532927,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70097,1,1,33945295,2,390863,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70098,1,2,33564539,2,10107,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70099,9,4,84454194,5,568114,532927,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
70100,2,1,67148036,4,39172,532927,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70101,1,2,17087797,1,310581,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70102,1,1,67904291,4,795427,532927,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70103,9,1,17582558,1,805342,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70104,2,2,67398846,4,289982,532927,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70105,2,1,33731112,2,176680,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70106,2,1,16945167,1,167951,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70107,10,2,33818407,2,263975,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70108,10,1,34225951,2,671519,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70109,9,1,67985341,4,876477,532927,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70110,9,1,17703581,1,926365,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70111,2,2,67672380,4,563516,532927,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70112,2,1,33906847,2,352415,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70113,2,1,33629149,2,74717,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70114,1,2,67121798,4,12934,532927,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70115,9,1,51086942,3,755294,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70116,9,1,34162967,2,608535,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70117,9,1,67242634,4,133770,532927,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70118,2,2,51275075,3,943427,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70119,1,1,34414260,2,859828,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70120,2,1,17490232,1,713016,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70121,10,2,67565969,4,457105,532927,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70122,9,1,33586112,2,31680,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70123,9,2,67667624,4,558760,532927,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70124,2,1,17272300,1,495084,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70125,9,1,17244220,1,467004,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70126,2,1,67343526,4,234662,532927,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70127,2,2,51093429,3,761781,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70128,10,1,34528927,2,974495,0,0x70A9E0D9a01Cd82C61d717dF35210E346e2e5976
70129,1,2,17700921,1,923705,0,0x2643796cB6B4e715140f09C352Ea26AFff1a7d93
70130,1,1,34349161,2,794729,0,0x2643796cB6B4e715140f09C352Ea26AFff1a7d93
70131,9,1,67327974,4,219110,532924,0x2643796cB6B4e715140f09C352Ea26AFff1a7d93
70132,1,1,67545153,4,436289,532919,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70133,10,2,16941470,1,164254,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70134,2,1,17104193,1,326977,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70135,9,1,34375351,2,820919,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70136,2,2,67269853,4,160989,532919,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70137,2,1,17187809,1,410593,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70138,2,1,33983754,2,429322,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70139,1,2,67681928,4,573064,532919,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70140,9,1,34494009,2,939577,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70141,9,2,33919098,2,364666,0,0x983961F34fC4cFC5EAfec371CDBA9d56fF8C1935
70142,2,1,67986574,4,877710,532919,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70143,1,1,34480772,2,926340,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70144,1,2,67652827,4,543963,532919,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70145,10,1,17414173,1,636957,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70146,2,1,33732150,2,177718,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70147,9,1,33854240,2,299808,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70148,2,1,50478787,3,147139,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70149,2,2,67971509,4,862645,532919,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70150,1,1,17404486,1,627270,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70151,2,2,67143552,4,34688,532919,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70152,2,1,17241759,1,464543,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70153,10,1,33593007,2,38575,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70154,1,1,67630211,4,521347,532919,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70155,9,2,34320802,2,766370,0,0x983961F34fC4cFC5EAfec371CDBA9d56fF8C1935
70156,9,1,33926800,2,372368,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70157,1,2,67971618,4,862754,532919,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70158,9,1,17076500,1,299284,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70159,1,1,17189375,1,412159,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70160,10,1,50378679,3,47031,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70161,10,2,67275174,4,166310,532919,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70162,10,1,34045026,2,490594,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70163,2,2,67618380,4,509516,532919,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
70164,10,1,50505749,3,174101,0,0x220c30cE36bbB22b57bD1c60E9eE4dcf44cA211d
